g,lr,rv,qi,r,p
0.26294,0.72406,0.986351560496,-0.543729433662,44,531
0.14732,0.97983,0.33508582251,4.09105833108,71,150
0.55385,0.63507,0.7803670503,2.10139326148,51,402
0.01985,0.11351,0.0647430942099,2.95973974961,97,43
0.78415,0.28924,0.0847706093796,0.970221843666,83,31
0.90756,0.09369,0.813678490378,0.178099727636,54,383
0.97968,0.66086,0.0561288883559,-0.463927957818,5,67
0.12043,0.80373,0.770591795637,-3.98619064282,49,388
0.01156,0.18216,0.770843036511,4.56084466227,62,363
0.28924,0.18019,0.481373533071,0.462336072633,75,200
0.77071,0.88956,0.639255604901,0.940506384942,65,273
0.34757,0.53173,0.251597970606,3.47571794506,92,93
0.91689,0.09858,0.529780207057,-3.10856786636,74,227
0.49179,0.39582,0.0983973204824,-3.82790798896,68,137
0.5702,0.52086,0.919609323591,0.0647261508774,42,468
0.71333,0.38156,0.0383331737672,2.91922099222,58,26
0.73379,0.89817,0.381261086726,1.52489506256,57,172
0.93881,0.61731,0.697926054654,2.69318124227,29,317
0.74231,0.15248,0.121318728207,4.23799361419,94,48
0.09888,0.46228,0.17752386973,-2.26680334681,85,87
0.02508,0.6917,0.800699173499,4.62694335662,59,391
0.13742,0.18022,0.14555317094,-0.207722255267,91,50
0.04478,0.68412,0.329836551238,2.59302296559,96,125
0.74546,0.23653,0.125936792451,2.98899267097,46,53
0.93904,0.38695,0.0809085244718,3.43683952103,27,52
0.79271,0.65431,0.30431258575,3.29238770998,86,117
0.5628,0.55834,0.426684299566,-0.197856594921,83,191
0.98766,0.9613,0.190113655256,3.77235641619,22,96
0.72127,0.47026,0.500424527867,-1.63955066759,70,231
0.82384,0.2292,0.446396478433,4.82149477259,81,175
0.11245,0.3714,0.976309131968,0.475203084793,43,575
0.19266,0.83388,0.879897888301,-3.97722379577,52,442
0.72424,0.51914,0.7014805036,3.11140258369,61,302
0.09473,0.47623,0.114334815954,1.34013415169,98,56
0.29151,0.09797,0.589781621244,-0.156822056015,74,268
0.3657,0.22826,0.425105571028,-2.55103377325,88,177
0.74378,0.50189,0.959978829567,-0.54666782435,46,503
0.45823,0.75227,0.702508729705,0.378619647324,61,288
0.97597,0.47514,0.102770746922,1.36772298549,10,98
0.90084,0.43898,0.976250770034,-4.56021894992,17,535
0.30329,0.73878,0.979497385788,1.12610569674,47,532
0.17252,0.63127,0.858085468232,-3.30226985368,47,473
0.226,0.06682,0.00447748916887,-0.415021314268,0,7
0.99588,0.99468,0.618751371972,0.608491181443,24,364
0.00909,0.42583,0.299799577971,-4.4516156863,82,133
0.46062,0.00165,0.47682523482,-1.71435332489,5,275
0.77254,0.37877,0.337659280553,-1.45385576519,65,138
0.46016,0.27512,0.280879685834,-1.70624336912,81,104
0.70461,0.28195,0.364301351398,2.32291487547,77,132
0.58166,0.74256,0.520547474967,2.08647691545,68,213
0.30149,0.29869,0.984394083835,-4.85573867634,44,536
0.32545,0.10694,0.82515037623,3.12130025504,47,418
0.76171,0.31451,0.0332765988026,-4.87825593203,3,231
0.0222,0.00476,0.399683284303,-3.95712102467,56,206
0.00519,0.50115,0.187970094373,0.612618948627,95,68
0.18781,0.32049,0.612187916519,0.53731129325,75,222
0.67437,0.71194,0.0422790091401,2.39320101747,94,37
0.35391,0.90053,0.430452039654,-0.804014458651,75,153
0.94269,0.77908,0.849475202172,0.0286686036861,21,430
0.90076,0.75373,0.230554455634,4.36803671717,82,110
0.07406,0.21518,0.415486161495,-4.58720528821,79,183
0.16485,0.1829,0.014612326748,4.45448297434,95,35
0.15684,0.31805,0.875142419691,-0.872117053304,50,446
0.97196,0.03379,0.918654189828,0.944272076947,51,458
0.24402,0.5241,0.887723631867,2.59621955827,56,437
0.38535,0.31293,0.970736592626,-3.68255936755,43,535
0.99584,0.09669,0.0921852799833,-0.927500879392,9,59
0.9005,0.86243,0.169409151582,3.78189839971,75,89
0.43263,0.98479,0.349921859164,-0.931065734749,75,203
0.82617,0.57975,0.642092119718,-2.1215197317,61,307
0.41524,0.26804,0.303920559872,-1.13249644725,77,125
0.98828,0.01185,0.30903934338,-1.50136050965,61,156
0.40017,0.14769,0.0144697562592,1.88664471657,100,5
0.82441,0.18081,0.00666193305189,1.11756661803,4,14
0.44724,0.7949,0.524086340552,3.60687091506,68,221
0.88049,0.33347,0.789395405765,1.54066550428,54,403
0.69866,0.57493,0.386371326617,2.9317201615,75,179
0.43151,0.59949,0.812427029572,-3.77544194382,60,369
0.48722,0.87822,0.123234051854,1.43557967055,49,57
0.24141,0.6776,0.0933072693244,-4.51408636934,83,92
0.04743,0.78148,0.172082603455,0.383145908725,96,40
0.73651,0.88695,0.454874443431,4.42980913912,79,201
0.052,0.34547,0.173883607179,-4.99463641992,81,92
0.53253,0.62799,0.200586892233,-0.585746369639,74,64
0.93152,0.13506,0.646249671035,4.78733489456,69,311
0.43983,0.89841,0.666193522814,0.617481891448,62,320
0.6696,0.79046,0.740517474167,-1.41848428073,55,385
0.58895,0.37595,0.482973270143,1.74387209355,82,212
0.23906,0.54379,0.0690394380316,-3.07254352975,69,89
0.36162,0.44189,0.154198012355,4.19237264072,97,57
0.45356,0.25234,0.483989046802,-0.0820035932506,78,211
0.70832,0.77374,0.655246840311,1.6638515577,66,314
0.73642,0.28015,0.536687210179,-3.55977919738,80,218
0.04243,0.6279,0.968071723004,4.63259037562,47,531
0.65621,0.51605,0.692387222598,2.93408176441,56,361
0.82184,0.34675,0.922442944997,-3.43188791564,43,476
0.33605,0.13161,0.226719844198,-3.20162486893,85,151
0.71783,0.06327,0.360005572309,-1.31160287929,67,148
0.20595,0.50213,0.64284193164,-3.85113788467,74,274
0.55197,0.18224,0.996239048254,-4.38634593626,46,536
0.19865,0.71577,0.6153522494,-3.11237113529,72,282
0.55996,0.5752,0.783790378849,2.87416050079,56,390
0.19555,0.24166,0.0702879593056,3.80642473914,98,38
0.21412,0.9534,0.738715649587,-3.24785819869,50,357
0.6814,0.09076,0.0614814799495,0.135789402566,82,29
0.43466,0.63621,0.225323441371,1.73346943733,86,73
0.28561,0.55081,0.538870270958,4.1682041315,74,231
0.75609,0.127,0.640068770388,0.608734298667,70,302
0.05576,0.97124,0.836877669981,2.07588649397,56,449
0.55107,0.57643,0.445596928707,-2.50182733009,80,165
0.23266,0.99486,0.104271941031,2.12793865569,88,42
0.44659,0.13564,0.80897407446,-2.52105043989,51,407
0.55475,0.62414,0.0366010125677,-0.174461392465,74,17
0.49786,0.1632,0.665581714545,-4.49369472153,63,287
0.86641,0.1567,0.216837463865,-0.626956188104,37,95
0.48366,0.47421,0.403250267583,2.56453442266,84,140
0.54925,0.60446,0.278015839115,-1.39854165077,78,116
0.19488,0.55831,0.0958677626856,1.71994661194,96,43
0.06957,0.40301,0.624926127954,-0.692897066279,64,270
0.97375,0.77758,0.531995110395,-1.57645205493,30,242
0.37081,0.89055,0.091485246972,0.712553532416,96,31
0.49944,0.89555,0.865874974889,-1.20902728098,51,414
0.00109,0.52963,0.614407996888,4.28585867869,60,311
0.84127,0.28058,0.551931383378,-3.51912407718,60,249
0.21706,0.05255,0.869884907713,-2.88438585503,55,410
0.87044,0.47134,0.723050029937,-4.28159231253,35,355
0.78604,0.97401,0.597985595029,-1.35365283309,68,303
0.26277,0.4932,0.460615107542,-2.90525955201,72,188
0.7418,0.45878,0.130537834173,-3.8355951148,85,44
0.92751,0.1072,0.880755861431,-0.829937282653,56,373
0.68781,0.56553,0.740332077256,4.67738086251,58,368
0.64135,0.03525,0.771876798943,-1.38371683594,67,351
0.34029,0.87844,0.570000663827,-0.639979227814,76,246
0.56136,0.34287,0.574726366325,2.46095948889,69,259
0.47133,0.59105,0.688155015768,-4.61069418646,63,305
0.7246,0.86637,0.57424025045,-0.0051036594013,72,269
0.99553,0.13423,0.0557713216516,-3.2838239274,6,71
0.2204,0.08335,0.452712659949,2.37325371688,74,182
0.31469,0.07156,0.928268391141,-2.55670672415,49,449
0.65994,0.78615,0.732374199999,2.1945907515,41,406
0.55314,0.84085,0.299124796367,-0.405741091002,76,121
0.11678,0.94178,0.0224127973602,-1.44250387676,81,66
0.45742,0.39208,0.0244116059945,-4.14605931007,2,291
0.02758,0.70833,0.121021118572,-1.64148502433,78,59
0.2071,0.57591,0.787099137615,1.05450481769,58,390
0.95352,0.77677,0.451881518943,-3.54318070416,30,283
0.98443,0.7099,0.874043820451,-2.99853473828,19,509
0.49846,0.04029,0.325569135186,2.42975809714,94,106
0.39132,0.22605,0.275051949852,3.01771277556,90,92
0.60324,0.1904,0.186306331844,3.16503869216,95,57
0.69878,0.73122,0.979330031253,4.72157192743,44,547
0.47852,0.81318,0.84911620686,-4.86013672638,52,409
0.86765,0.86309,0.201983784257,0.145482389038,82,75
0.93303,0.44192,0.350993792946,-2.83873834462,24,145
0.52456,0.55648,0.632718282872,-0.439783859937,68,307
0.51399,0.26528,0.0938688553182,-1.61641272847,89,73
0.70669,0.64226,0.239899726835,-4.25077440822,81,112
0.19793,0.20634,0.686030838943,3.56360988434,67,326
0.72369,0.69219,0.0548746018049,0.385631467776,75,38
0.33079,0.81832,0.404283161209,3.90438749606,88,158
0.95549,0.52797,0.0609400438586,-3.57986571684,26,425
0.66458,0.79042,0.144936253415,-3.35486011085,87,47
0.94927,0.78128,0.406668208377,-4.17390763339,22,217
0.17943,0.14652,0.167736639314,-3.72955729129,47,216
0.51701,0.26498,0.913243944069,0.0434516216545,54,474
0.88383,0.6019,0.604365737231,1.31566724011,54,268
0.2841,0.78167,0.343387215094,4.32371905279,80,146
0.91373,0.84804,0.295501984903,4.14892880295,40,151
0.87671,0.22252,0.990788937064,4.03933773803,42,585
0.71552,0.40862,0.602593453776,0.758019058158,73,260
0.2044,0.88136,0.237217815774,1.02498542705,91,74
0.35503,0.33758,0.614110012409,-1.56801661177,76,263
0.28692,0.06748,0.584793567699,3.01444866273,65,281
0.21651,0.46175,0.488202410227,-3.0524984949,75,217
0.59327,0.89446,0.774143884826,3.81429615626,47,409
0.54738,0.95979,0.478229601682,3.22085596618,65,211
0.73843,0.15998,0.570192637803,-2.5791270456,63,245
0.38392,0.89107,0.653835127691,-4.0441500281,55,318
0.26978,0.51018,0.326819932656,4.26306737453,88,134
0.91488,0.39414,0.321931610495,4.72125116613,60,143
0.59796,0.03566,0.245997537223,-3.11578156737,18,179
0.98647,0.50842,0.836546635144,-2.4213872394,15,404
0.80914,0.73547,0.12013126692,-4.04636262107,73,139
0.99094,0.88713,0.873115314739,-3.93955763964,21,404
0.64282,0.90436,0.153812546225,0.715521544542,84,61
0.35298,0.85119,0.368150656622,1.24436793192,87,132
0.87478,0.16101,0.238897489202,-3.24791953503,8,159
0.99797,0.7948,0.439769438632,-0.632353810341,18,406
0.33083,0.18338,0.10965775573,3.5462024165,95,47
0.45291,0.92368,0.825943290172,1.77012537909,54,471
0.31267,0.47292,0.287445263264,3.40251056108,93,107
0.57856,0.07559,0.647862078425,-4.28746641827,73,252
0.91558,0.26114,0.216657120126,2.06049784644,56,91
0.16135,0.288,0.501804359033,-4.23260873608,77,199
