g,lr,rv,qi,r,p
0.77887,0.36342,0.128160849532,-0.798815078144,98,45
0.85199,0.08976,0.291923461915,1.09015812246,8,165
0.11495,0.85776,0.550818355381,-0.645013724759,75,203
0.89981,0.48199,0.0612586340178,-0.0837576036116,3,75
0.53026,0.39763,0.413856712485,1.3271955656,81,161
0.89536,0.20907,0.254138124935,-4.93669575593,24,141
0.67836,0.77751,0.804750624552,4.75746057385,51,398
0.9834,0.62814,0.791314679921,4.01789866176,20,443
0.27819,0.76563,0.0184268471045,4.69613065166,96,12
0.42621,0.39037,0.181926586937,3.89421377995,95,49
0.48751,0.05182,0.471966089855,-2.97564472434,57,231
0.08083,0.85926,0.843238360124,0.00951135931126,57,404
0.96732,0.68508,0.826903123584,3.252081171,20,416
0.78194,0.22677,0.100984344499,0.945849304233,64,52
0.11809,0.09665,0.0772262487198,0.306029293016,42,41
0.83757,0.13105,0.646339722867,-0.313662191148,60,330
0.58741,0.23057,0.0120966455156,0.790770120555,33,20
0.50899,0.22637,0.150672971168,-4.56444779892,66,92
0.51065,0.32074,0.847172173833,-3.95755033842,59,369
0.89493,0.92005,0.890697046536,-2.56226410397,19,452
0.00045,0.0551,0.382204301816,0.501059512284,85,119
0.7688,0.41527,0.834173235947,3.86674485397,55,422
