g,lr,rv,qi,r,p
0.79146,0.5081,0.477125651862,0.61658298864,81,180
0.61874,0.41,0.765908257678,-4.04590489065,58,353
0.37718,0.37191,0.872270695013,3.90373715814,50,480
0.0209,0.03718,0.575785306304,-0.0392948787335,65,245
0.481,0.84137,0.605746636068,3.27076261093,68,283
0.81395,0.46376,0.128626194161,-1.36634500646,61,96
0.42533,0.47433,0.0687297873547,2.94994539209,99,27
0.56874,0.21713,0.792415597411,2.60488377038,53,385
0.15493,0.39767,0.84994514708,0.754843384409,56,412
0.92139,0.24419,0.0884336741079,2.97880024049,46,398
0.4584,0.28909,0.366407424828,1.65716072686,83,150
0.47025,0.91009,0.78801599555,-3.92627645806,48,385
0.77183,0.21386,0.137897658799,1.80621692032,80,42
0.08584,0.92462,0.197450815832,-2.5507358912,91,83
0.23969,0.10513,0.48400807381,-1.72814645436,75,213
0.01395,0.17824,0.330819796092,3.49324612664,88,120
0.6203,0.85197,0.154849517646,-2.68434285976,82,170
0.1581,0.50036,0.712837425578,-1.64662262403,59,352
0.91841,0.87805,0.615086224191,4.61276809584,29,260
0.65086,0.85958,0.371118581658,2.18063447216,79,178
0.32246,0.83911,0.90439324544,0.180321091132,55,483
0.39103,0.69285,0.845539436085,-4.26824067869,49,414
0.38089,0.93216,0.85368929653,2.66125602775,53,403
