g,lr,rv,qi,r,p
0.63105,0.3405,0.320016431108,-2.33520399397,83,132
0.34776,0.30835,0.650268295223,4.86372390316,63,331
0.68697,0.95389,0.0792628140073,2.26374625615,67,64
0.43337,0.09223,0.0352096169059,-0.80188516986,10,30
0.41012,0.89048,0.927515486445,-1.98171205289,47,448
0.34621,0.73658,0.0351760596642,-4.963332469,75,51
0.87893,0.0784,0.762671022445,4.48912644211,63,368
0.6853,0.22779,0.340156779119,-3.46788683177,93,183
0.86626,0.87141,0.679076477798,0.39842131178,50,308
0.99376,0.99383,0.306241280206,1.76010650123,27,222
0.77254,0.35875,0.0537586704526,-2.3330244792,67,170
0.62649,0.77223,0.207371412774,-0.812505994559,89,95
0.22524,0.02891,0.692083529008,1.41820896746,65,346
0.47809,0.19307,0.300022286487,-3.05126588649,70,135
0.64124,0.5828,0.49992203008,-0.471407272716,72,237
0.2134,0.20822,0.251043211205,1.50898440476,93,91
0.40661,0.62142,0.206577725184,3.55405163438,87,89
0.28918,0.53831,0.811529083618,-0.759577347993,50,449
0.18281,0.066,0.538302013689,4.61865464136,76,255
0.63959,0.80639,0.260531394266,-3.35989359236,83,140
0.64878,0.59221,0.350955105511,4.00268541067,76,149
0.64525,0.13809,0.980742660441,-2.365654542,48,507
0.1546,0.87761,0.377141341683,2.36739742166,79,149
0.14982,0.79935,0.00740923661651,-4.59306230863,64,12
0.08377,0.22271,0.9170856581,0.485188738886,47,431
0.99321,0.52727,0.430264828853,1.8255073991,11,225
0.86866,0.65182,0.00574757663349,4.25685560962,1,27
0.62599,0.42178,0.92845954518,0.290957394983,52,490
0.16725,0.30392,0.599831237008,-0.986933922841,77,255
0.60617,0.26256,0.141373007495,-2.85767945002,66,155
0.99231,0.0652,0.421188299665,2.57737970864,33,196
0.44978,0.90678,0.0228795914239,-4.19663519405,77,268
0.26577,0.18416,0.686970888649,1.71462983044,55,344
0.0143,0.92158,0.594633753364,4.24892982412,79,275
0.6717,0.80052,0.919593551065,1.91182586456,47,462
0.01264,0.27896,0.722589309394,2.97770333486,55,358
0.95776,0.4095,0.834561274857,-3.4224030115,26,430
0.10135,0.74102,0.27030757364,-0.183767442089,95,97
0.99163,0.27797,0.563772407933,3.8084741997,15,308
0.59133,0.49721,0.905505835326,4.60962625815,48,468
0.18862,0.24299,0.0581027443202,-1.72455091306,1,302
0.03358,0.96997,0.196153366745,-2.0762271743,94,73
0.77599,0.94835,0.457069997356,-3.41510943148,74,190
0.19136,0.19233,0.76989985442,-2.41136631119,51,325
0.30382,0.82367,0.496149412868,-2.01558132973,76,187
0.74213,0.57285,0.164558307778,2.31674244009,92,73
0.00271,0.69041,0.727498488667,1.19732883023,69,327
0.41582,0.92267,0.198034300439,-2.98861118861,90,79
0.55464,0.88998,0.348925805789,0.852471620609,82,151
0.9703,0.33941,0.697905672522,2.51468874431,29,365
0.75025,0.02563,0.472326814452,0.931837900716,59,185
0.0039,0.66361,0.693423120499,-2.61762854902,61,315
0.98463,0.31733,0.114325301441,-4.76823360068,14,54
0.89949,0.72739,0.0945414502416,2.95409249979,74,56
0.69048,0.92622,0.951267615041,-4.54797225694,43,490
0.72762,0.65457,0.392081290196,-1.60170685527,89,133
0.26857,0.26115,0.631084870008,0.359123873866,64,289
0.22794,0.35243,0.558644749377,1.66017215607,70,255
0.69502,0.20118,0.333623153099,2.899931694,85,120
0.5302,0.55951,0.0306901662115,3.898327416,98,17
0.3669,0.66363,0.922300878508,-3.59998692467,53,498
0.7934,0.05793,0.942543153384,-0.646315202486,51,443
0.14501,0.20373,0.85335669152,1.96869287205,58,417
0.66268,0.86335,0.818289579726,4.48203603292,54,452
0.61514,0.96036,0.680312139973,2.3118472033,59,336
0.73222,0.37947,0.567271248229,-1.18636229397,73,227
0.66139,0.74491,0.291019632619,0.498525143879,83,110
0.83256,0.21685,0.457585862218,0.156871811622,65,205
0.27909,0.73431,0.628097728568,4.73179614844,58,312
0.5025,0.29616,0.347483986377,0.96571286823,88,117
0.86566,0.06577,0.110970285517,1.20376234171,94,52
0.1339,0.28488,0.68373822802,-2.38859004798,68,303
0.24367,0.09152,0.753985155154,-1.2247149034,54,428
0.38079,0.39578,0.111462754994,-0.343416055149,77,41
0.79819,0.92813,0.312573396316,-2.85464777771,78,129
0.50703,0.86361,0.17104285419,2.33963101415,91,62
0.4007,0.60051,0.043672547215,2.22455143813,98,25
0.87845,0.89859,0.0701135924367,-0.640191801395,64,59
0.63522,0.13057,0.273637682271,4.56502265247,87,97
0.33004,0.66563,0.605817281049,2.35826397828,72,285
0.38454,0.67458,0.17019121288,-3.90774902483,83,137
0.62609,0.99227,0.570479750108,-2.32188470761,68,270
0.88078,0.929,0.42546089467,-3.87577275333,32,213
0.12504,0.2686,0.42261088733,-4.67129313956,82,223
0.73445,0.49485,0.20387525406,-3.93565202694,92,107
0.754,0.22006,0.309702576756,-4.68529580412,81,229
0.92141,0.07724,0.904994467823,-0.145219015765,49,423
0.26336,0.19345,0.922005772069,-0.340699223178,55,362
0.70189,0.38161,0.775355157475,1.98489193172,53,346
0.64361,0.02504,0.73090213761,-1.36359602461,61,372
0.30158,0.94909,0.162082583066,4.74055606997,98,69
0.74109,0.13063,0.90066483784,1.14138534165,47,429
0.58767,0.04834,0.416407858909,0.916428513466,44,197
0.49201,0.55006,0.244612636677,-1.51454701633,93,78
0.98099,0.66604,0.195374849661,4.92411014471,14,143
0.74799,0.63959,0.662849539612,4.95290924017,64,338
0.46201,0.51297,0.871776063206,3.15986292474,48,454
0.70645,0.81376,0.0763466639606,0.345893651449,96,44
0.45547,0.12308,0.021907434553,2.91612432537,99,15
0.63575,0.50737,0.400010154087,0.993453488173,81,150
0.81817,0.41833,0.266596967252,-1.40089726097,87,111
0.27952,0.21427,0.0923240931934,-2.41071152537,65,138
0.64573,0.79577,0.606131307181,-3.98838041326,72,258
0.86365,0.01628,0.458570861406,0.440112168151,78,160
0.91188,0.2195,0.172627350631,-2.85963908544,46,101
0.7379,0.31763,0.307276162496,1.78937350502,69,117
0.00772,0.13755,0.0769019282644,2.83237007702,96,43
0.48318,0.02056,0.168773847655,-2.35748786319,32,98
0.56728,0.54973,0.66426126236,1.1664486613,65,323
0.42252,0.93533,0.507593089676,0.268978730306,72,240
0.10444,0.61527,0.0954024629974,4.06423124056,99,24
0.07586,0.09821,0.705221015663,3.226002573,60,362
0.18142,0.56163,0.554773532855,1.78841233977,78,231
0.13455,0.15648,0.530639725948,-4.12980468797,69,326
0.41288,0.31586,0.88113750405,4.93091578351,52,444
0.00225,0.22574,0.966195734922,-2.4075360598,43,525
0.18959,0.03727,0.22747028879,-3.5288632145,15,397
0.03651,0.86783,0.128282785528,4.63045593064,94,36
0.90717,0.68383,0.726007977308,-1.72106482904,22,342
0.41417,0.99641,0.0628513309451,1.39048725725,87,28
0.05306,0.20509,0.416898766825,0.410029051677,85,156
0.16805,0.86004,0.780544775103,4.35814853431,51,379
0.63889,0.26593,0.568732822219,-1.03920698326,69,242
0.23634,0.29713,0.714386376599,-2.69378651912,57,314
0.30578,0.60228,0.686963659278,-2.75644988042,67,289
0.46185,0.38036,0.163053563584,-0.677707184817,75,73
0.06551,0.83357,0.702391328554,4.15180043116,63,357
0.92759,0.43809,0.393659700515,-4.86649690645,32,263
0.49887,0.49549,0.719433451314,-2.5372778967,61,337
0.96087,0.03919,0.617493733021,-4.59266434875,72,287
0.9755,0.20214,0.164600560519,2.82885646105,41,124
0.26377,0.06381,0.175851052201,-3.99063204013,37,361
0.04697,0.41349,0.546286449447,-2.13237112814,71,239
0.21515,0.93968,0.551279309254,-2.28800904586,66,271
0.27128,0.69331,0.858865407287,-3.13930707168,43,518
0.5975,0.48027,0.883098137486,-3.27881961602,48,461
0.37371,0.67907,0.474123829383,-2.10048874701,84,225
0.1733,0.28559,0.759352508065,-3.69601575979,62,355
0.7618,0.61718,0.718521846,2.06488112749,62,298
0.41448,0.45242,0.745851995692,4.76657949293,59,394
0.68528,0.48121,0.772151411002,-4.06637538172,59,329
0.27014,0.35896,0.357397779977,-1.33534615348,84,98
0.53883,0.86576,0.109391810503,4.10057186677,96,50
0.31227,0.20189,0.118314108174,-1.80044833254,89,212
0.55513,0.46524,0.505869605017,2.3912132773,76,185
0.69063,0.11791,0.816570122448,0.797134437322,55,408
0.13837,0.86046,0.554795499299,-3.91256909448,73,220
0.83497,0.62606,0.534631173729,-2.4200356753,79,228
0.35021,0.6539,0.791415514175,-2.2847397309,54,403
0.71178,0.49504,0.842110067078,2.74581916013,57,384
0.0478,0.21745,0.952443296677,-1.47482379458,48,512
0.18652,0.78348,0.370286973183,2.7132717419,87,126
0.54971,0.65998,0.342963898246,0.702413459401,80,139
0.06435,0.33092,0.92534309,-4.32056606244,48,487
0.83862,0.29479,0.0900323188185,3.28412054166,58,45
0.29436,0.38123,0.662560124599,4.37798517749,68,305
0.06351,0.79823,0.489349421576,0.993623623678,82,170
0.41396,0.54882,0.368575648236,-0.587793212284,86,151
0.05655,0.06664,0.882632671867,-4.59789685254,45,447
0.05601,0.34067,0.0540038569306,-3.26128362098,44,84
0.42406,0.6105,0.136570212682,-4.00031614721,83,55
0.2713,0.07976,0.943075762837,3.62588174745,52,500
0.24093,0.81174,0.434921348436,4.77834047753,84,163
0.34911,0.44046,0.998899101189,2.80889884764,39,529
0.53506,0.41235,0.206602712412,-4.4993792706,82,82
0.27234,0.98654,0.935655970853,-2.03494873459,44,466
0.80171,0.76455,0.792369881819,-3.44878985102,54,424
0.94765,0.19059,0.826218419531,4.57897031732,32,409
0.56869,0.43779,0.98044409271,-2.84699236775,48,495
0.09518,0.63459,0.678474866793,4.72956808283,65,326
0.79944,0.28591,0.051934879956,-2.65547416955,72,36
0.32474,0.36102,0.236367909108,0.334807777782,89,96
0.84156,0.88385,0.851309832073,-3.25876697167,27,443
0.91864,0.1418,0.55129649163,-1.78407755389,52,257
0.9069,0.08578,0.0726267730464,-4.3123812842,70,49
0.40918,0.59597,0.960202498561,-3.0160173574,45,537
0.99488,0.76902,0.625085475154,-2.01047913691,22,414
0.56971,0.10461,0.0127276770578,-2.96189805073,4,947
0.50832,0.33899,0.458295003044,-3.05748433843,71,172
0.59788,0.50966,0.299256116256,-2.29073932827,85,121
0.4371,0.9032,0.465666019056,2.37129703291,67,203
0.82454,0.27033,0.025489192175,-0.528772170348,24,8
0.55021,0.82344,0.990478812014,-2.39819013163,46,557
0.78429,0.0111,0.67000611137,-2.95017194385,63,313
0.39701,0.84503,0.6572800511,-0.423814774143,65,310
0.25801,0.66109,0.331212149179,-1.37733087942,83,135
0.90782,0.28381,0.615351583479,-3.77903366644,29,335
0.29977,0.40523,0.492263624642,0.631005632341,80,196
0.47801,0.57195,0.691729870711,0.00775937447535,66,278
0.93134,0.90943,0.23221449577,-3.53378252047,27,131
0.0595,0.18115,0.695127648545,1.1627997487,61,317
0.19821,0.05233,0.934733509412,-0.153843694561,45,473
0.73407,0.29269,0.548140484078,-1.62244425804,65,335
0.54306,0.13309,0.208359974054,-1.24262329855,40,103
0.49295,0.65448,0.0305190212833,1.70298118839,89,17
0.84827,0.63647,0.613640917649,-0.461257332355,69,275
0.60395,0.05593,0.432179211017,-3.16326688581,50,214
0.70875,0.70245,0.752604674608,-0.259754145631,51,319
0.07286,0.52682,0.270494450721,0.327174367188,87,85
0.99008,0.25563,0.730829779882,-0.0300194985431,16,363
0.54639,0.19092,0.0345211107577,0.553500084852,1,23
0.94068,0.13846,0.23066170403,-2.84487723367,3,131
0.08122,0.77098,0.790472577969,-2.93504602158,55,405
0.26764,0.34454,0.493723868533,3.13591718126,80,215
0.95541,0.07429,0.133337243273,-0.20536410106,5,98
0.91641,0.45594,0.121996271676,-0.712757970975,22,231
0.4217,0.88588,0.903448902219,4.58694320677,50,406
0.77821,0.27168,0.747577438268,-2.02925178502,66,324
0.33265,0.00615,0.0469165732859,-4.27811269545,11,622
0.4012,0.76525,0.772326629825,-3.74487324088,54,374
0.964,0.5336,0.895996305147,-3.20188107438,21,470
0.34932,0.18836,0.132123993312,-1.66418662199,31,74
0.34881,0.56914,0.866389504213,3.54239097339,48,472
0.74743,0.97855,0.237567720692,-4.65803802908,88,138
0.7182,0.41684,0.094440442361,-1.13258156641,85,102
0.88391,0.74876,0.86256849891,1.04357910398,38,433
0.6098,0.64822,0.44780536081,2.31016959058,84,174
0.69966,0.27993,0.128811152346,0.235894499649,57,48
0.30052,0.1757,0.0948285817989,4.97957587309,96,48
0.52332,0.13011,0.811597777836,0.796914591791,54,388
0.51213,0.0175,0.325130446663,-1.02623639967,18,158
0.31742,0.61122,0.482605946868,-4.23680180716,79,214
0.11907,0.7064,0.648340386371,0.458490168144,71,258
0.60146,0.56161,0.10033557299,-4.5686740066,47,164
